Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate,Volatility
2005,Hungary,HUN,Europe,F,Manufacturing of chemicals and pharmaceutical products,1327789.0,4753.44,0.0035799663952631026,0.0006236189212565401
2005,Hungary,HUN,Europe,G,Manufacture of rubber and plastics products,348126.0,1246.28,0.0035799681724433107,0.0006236189212565401
2005,Hungary,HUN,Europe,H,Manufacture of other non-metallic mineral products,225319.0,806.63,0.0035799466534113854,0.0006236189212565401
2005,Hungary,HUN,Europe,I,Manufacture of basic metals,452683.0,1620.59,0.003579966554962302,0.0006236189212565401
2005,Hungary,HUN,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",1957329.0,7007.17,0.003579965350740729,0.0006236189212565401
2005,Hungary,HUN,Europe,K,Manufacture of transport equipment,697885.0,2498.4,0.0035799594489063385,0.0006236189212565401
2005,Hungary,HUN,Europe,L,"Manufacture of furniture, other manufacturing",149360.0,534.7,0.003579941081949652,0.0006236189212565401
2006,Hungary,HUN,Europe,A,"Manufacture of food products, beverages and tobacco products",807637.0,2891.31,0.0035799622850364705,0.0006236189212565401
2006,Hungary,HUN,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",187906.0,672.7,0.0035799814801017534,0.0006236189212565401
2006,Hungary,HUN,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",101710.0,364.12,0.0035799823026251105,0.0006236189212565401
2006,Hungary,HUN,Europe,D,Manufacture of paper products and printing,217117.0,777.27,0.003579959192509108,0.0006236189212565401
2006,Hungary,HUN,Europe,E,Manufacture of coke and refined petroleum products,922224.0,3301.53,0.0035799653880185293,0.0006236189212565401
2006,Hungary,HUN,Europe,F,Manufacturing of chemicals and pharmaceutical products,1323682.0,4738.74,0.003579968602730867,0.0006236189212565401
2006,Hungary,HUN,Europe,G,Manufacture of rubber and plastics products,367108.0,1314.23,0.0035799546727393575,0.0006236189212565401
2006,Hungary,HUN,Europe,H,Manufacture of other non-metallic mineral products,265150.0,949.23,0.003579973599849142,0.0006236189212565401
2006,Hungary,HUN,Europe,I,Manufacture of basic metals,531123.0,1901.4,0.0035799617037861288,0.0006236189212565401
2006,Hungary,HUN,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",1986280.0,7110.81,0.0035799635499526757,0.0006236189212565401
2006,Hungary,HUN,Europe,K,Manufacture of transport equipment,842398.0,3015.75,0.0035799586418771173,0.0006236189212565401
2006,Hungary,HUN,Europe,L,"Manufacture of furniture, other manufacturing",163043.0,583.69,0.003579975834595782,0.0006236189212565401
2007,Hungary,HUN,Europe,A,"Manufacture of food products, beverages and tobacco products",775523.0,2776.34,0.0035799582991091175,0.0006236189212565401
2007,Hungary,HUN,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",171225.0,612.98,0.0035799678785224122,0.0006236189212565401
2007,Hungary,HUN,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",97137.0,347.75,0.003579995264420355,0.0006236189212565401
2007,Hungary,HUN,Europe,D,Manufacture of paper products and printing,216768.0,776.03,0.0035800025834071447,0.0006236189212565401
2007,Hungary,HUN,Europe,E,Manufacture of coke and refined petroleum products,855267.0,3061.82,0.003579958071572971,0.0006236189212565401
2007,Hungary,HUN,Europe,F,Manufacturing of chemicals and pharmaceutical products,1397360.0,5002.5,0.0035799650770023473,0.0006236189212565401
2007,Hungary,HUN,Europe,G,Manufacture of rubber and plastics products,403869.0,1445.84,0.0035799727139245643,0.0006236189212565401
2007,Hungary,HUN,Europe,H,Manufacture of other non-metallic mineral products,294051.0,1052.69,0.003579957218305668,0.0006236189212565401
2007,Hungary,HUN,Europe,I,Manufacture of basic metals,513491.0,1838.28,0.0035799653742714086,0.0006236189212565401
2007,Hungary,HUN,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2189112.0,7836.93,0.00357995844890531,0.0006236189212565401
2007,Hungary,HUN,Europe,K,Manufacture of transport equipment,1037281.0,3713.43,0.003579965313160079,0.0006236189212565401
2007,Hungary,HUN,Europe,L,"Manufacture of furniture, other manufacturing",170593.0,610.72,0.003579982765998605,0.0006236189212565401
2008,Hungary,HUN,Europe,A,"Manufacture of food products, beverages and tobacco products",603471.0,2160.4,0.003579956617633656,0.0006236189212565401
2008,Hungary,HUN,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",159595.0,571.34,0.0035799367148093616,0.0006236189212565401
2008,Hungary,HUN,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",98334.0,352.03,0.003579941830902841,0.0006236189212565401
