Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD)
2019,New Zealand,NZL,Oceania,B,"Manufacture of textiles, wearing apparel, leather and related products",620.0,408.47
2019,New Zealand,NZL,Oceania,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",1653.0,1089.02
2019,New Zealand,NZL,Oceania,D,Manufacture of paper products and printing,1304.0,859.1
2019,New Zealand,NZL,Oceania,E,Manufacture of coke and refined petroleum products,2666.0,1756.4
2019,New Zealand,NZL,Oceania,G,Manufacture of rubber and plastics products,1528.0,1006.67
2019,New Zealand,NZL,Oceania,H,Manufacture of other non-metallic mineral products,1145.0,754.34
2019,New Zealand,NZL,Oceania,I,Manufacture of basic metals,593.0,390.68
2019,New Zealand,NZL,Oceania,K,Manufacture of transport equipment,1357.0,894.01
2000,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",8219.0,124.71
2000,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4589.0,69.63
2000,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",127.0,1.93
2000,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1464.0,22.21
2000,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,1034.0,15.69
2000,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,473.0,7.18
2000,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,550.0,8.35
2000,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,2209.0,33.52
2000,North Macedonia,MKD,Europe,I,Manufacture of basic metals,138.0,2.09
2000,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2013.0,30.55
2000,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,519.0,7.88
2000,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",624.0,9.47
2001,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",7563.0,111.16
2001,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4998.0,73.46
2001,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",173.0,2.54
2001,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1410.0,20.72
2001,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,1335.0,19.62
2001,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,896.0,13.17
2001,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,695.0,10.22
2001,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,1815.0,26.68
2001,North Macedonia,MKD,Europe,I,Manufacture of basic metals,238.0,3.5
2001,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2002.0,29.42
2001,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,588.0,8.64
2001,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",588.0,8.64
2002,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",7889.0,122.6
2002,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",4945.0,76.85
2002,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",170.0,2.64
2002,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1353.0,21.02
2002,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,621.0,9.65
2002,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,1238.0,19.24
2002,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,923.0,14.34
2002,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,1178.0,18.31
2002,North Macedonia,MKD,Europe,I,Manufacture of basic metals,311.0,4.83
2002,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",1970.0,30.62
2002,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,272.0,4.23
2002,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",618.0,9.6
2003,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",6315.0,116.25
2003,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",5231.0,96.3
2003,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",196.0,3.61
2003,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1504.0,27.69
2003,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,1005.0,18.5
2003,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,1960.0,36.09
2003,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,855.0,15.74
2003,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,2598.0,47.83
2003,North Macedonia,MKD,Europe,I,Manufacture of basic metals,688.0,12.67
2003,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",2365.0,43.54
2003,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,368.0,6.77
2003,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",626.0,11.52
2004,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",5758.0,116.54
2004,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",5410.0,109.49
2004,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",220.0,4.45
2004,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1300.0,26.31
2004,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,782.0,15.83
2004,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,1704.0,34.48
2004,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,1171.0,23.7
2004,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,1732.0,35.05
2004,North Macedonia,MKD,Europe,I,Manufacture of basic metals,262.0,5.3
2004,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",1855.0,37.54
2004,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,366.0,7.41
2004,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",667.0,13.5
2005,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",5785.0,117.38
2005,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",8126.0,164.88
2005,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",334.0,6.78
2005,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1280.0,25.97
2005,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,2121.0,43.04
2005,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,1214.0,24.64
2005,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,876.0,17.77
2005,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,2614.0,53.04
2005,North Macedonia,MKD,Europe,I,Manufacture of basic metals,3004.0,60.95
2005,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3001.0,60.89
2005,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,417.0,8.46
2005,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",736.0,14.93
2006,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",5377.0,110.18
2006,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",8937.0,183.13
2006,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",620.0,12.7
2006,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1532.0,31.39
2006,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,2165.0,44.36
2006,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,2028.0,41.55
2006,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,901.0,18.46
2006,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,2791.0,57.19
2006,North Macedonia,MKD,Europe,I,Manufacture of basic metals,4752.0,97.37
2006,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3122.0,63.97
2006,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,648.0,13.28
2006,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",866.0,17.75
2007,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",6535.0,146.1
2007,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",9309.0,208.12
2007,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",638.0,14.26
2007,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1642.0,36.71
2007,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,2242.0,50.12
2007,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,2925.0,65.39
2007,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,1464.0,32.73
2007,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,2854.0,63.81
2007,North Macedonia,MKD,Europe,I,Manufacture of basic metals,4980.0,111.34
2007,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3323.0,74.29
2007,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,681.0,15.22
2007,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",947.0,21.17
2008,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",6825.0,163.01
2008,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",10021.0,239.35
2008,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",720.0,17.2
2008,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,2302.0,54.98
2008,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,2344.0,55.99
2008,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,2904.0,69.36
2008,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,1996.0,47.67
2008,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,2357.0,56.3
2008,North Macedonia,MKD,Europe,I,Manufacture of basic metals,5160.0,123.25
2008,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3240.0,77.38
2008,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,714.0,17.05
2008,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",1300.0,31.05
2009,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",6421.0,145.6
2009,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",9701.0,219.97
2009,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",748.0,16.96
2009,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,2011.0,45.6
2009,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,728.0,16.51
2009,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,3263.0,73.99
2009,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,1659.0,37.62
2009,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,2339.0,53.04
2009,North Macedonia,MKD,Europe,I,Manufacture of basic metals,3713.0,84.19
2009,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3792.0,85.98
2009,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,560.0,12.7
2009,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",1258.0,28.53
2010,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",12466.0,268.17
2010,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",8291.0,178.36
2010,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",444.0,9.55
2010,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,1698.0,36.52
2010,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,499.0,10.73
2010,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,3095.0,66.58
2010,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,1394.0,29.99
2010,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,3951.0,84.99
2010,North Macedonia,MKD,Europe,I,Manufacture of basic metals,4239.0,91.19
2010,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4434.0,95.38
2010,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,203.0,4.37
2010,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",1768.0,38.03
2011,North Macedonia,MKD,Europe,A,"Manufacture of food products, beverages and tobacco products",9194.0,207.86
2011,North Macedonia,MKD,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",10266.0,232.1
2011,North Macedonia,MKD,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",647.0,14.63
2011,North Macedonia,MKD,Europe,D,Manufacture of paper products and printing,2066.0,46.71
2011,North Macedonia,MKD,Europe,E,Manufacture of coke and refined petroleum products,1083.0,24.49
2011,North Macedonia,MKD,Europe,F,Manufacturing of chemicals and pharmaceutical products,3469.0,78.43
2011,North Macedonia,MKD,Europe,G,Manufacture of rubber and plastics products,1460.0,33.01
2011,North Macedonia,MKD,Europe,H,Manufacture of other non-metallic mineral products,4934.0,111.55
2011,North Macedonia,MKD,Europe,I,Manufacture of basic metals,4740.0,107.17
2011,North Macedonia,MKD,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",12611.0,285.12
2011,North Macedonia,MKD,Europe,K,Manufacture of transport equipment,430.0,9.72
2011,North Macedonia,MKD,Europe,L,"Manufacture of furniture, other manufacturing",1459.0,32.99
