Year,Country,ISO3,Continent,Ind Code,Industry,Value (LCU),Value (USD),Exchange Rate
2010,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,651.74,864.02,1.3257127075214041
2010,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,502.51,666.19,1.3257248611967922
2010,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,967.95,1283.23,1.3257193036830415
2010,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",3774.99,5004.56,1.3257147701053515
2010,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,1975.79,2619.34,1.3257178141401669
2010,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",446.76,592.28,1.3257229832572297
2011,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1008.33,1403.54,1.3919450973391647
2011,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",611.81,851.61,1.3919517497262224
2011,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",497.8,692.91,1.391944556046605
2011,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,502.24,699.1,1.391964001274291
2011,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,95.02,132.27,1.3920227320564094
2011,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,1013.61,1410.9,1.3919554858377483
2011,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,800.71,1114.55,1.3919521424735546
2011,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,570.96,794.75,1.3919539021998037
2011,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,763.84,1063.23,1.3919538123167154
2011,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4422.27,6155.61,1.3919570718205807
2011,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,2062.66,2871.13,1.3919550483356444
2011,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",449.82,626.12,1.3919345515984172
2012,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1022.86,1314.16,1.2847897072913206
2012,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",611.2,785.26,1.2847840314136125
2012,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",444.45,571.02,1.2847789402632468
2012,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,552.78,710.2,1.284778754658273
2012,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,373.76,480.21,1.284808433219178
2012,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,872.28,1120.7,1.2847938735268494
2012,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1002.34,1287.8,1.284793583015743
2012,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,493.41,633.93,1.2847935793761778
2012,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,840.95,1080.44,1.284785064510375
2012,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4310.07,5537.52,1.2847865579909377
2012,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,2140.43,2750.0,1.2847885705208768
2012,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",427.54,549.3,1.284792066239416
2013,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",915.35,1215.7,1.3281258534986617
2013,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",590.07,783.68,1.3281136136390597
2013,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",458.04,608.34,1.3281372805868483
2013,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,517.72,687.6,1.3281310360812795
2013,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,265.52,352.64,1.3281108767701115
2013,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,540.69,718.1,1.3281177754350921
2013,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1112.49,1477.52,1.3281198033240749
2013,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,465.67,618.46,1.32810788755986
2013,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,780.75,1036.93,1.3281203970541147
2013,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4199.19,5577.03,1.328120423224479
2013,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,2292.46,3044.66,1.3281191383928181
2013,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",469.1,623.02,1.3281176721381367
2014,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",914.79,1215.3,1.3285016233233857
2014,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",682.4,906.57,1.3285023446658852
2014,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",576.75,766.22,1.3285132206328565
2014,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,518.93,689.4,1.3285028809280637
2014,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,300.45,399.15,1.328507239141288
2014,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,648.02,860.9,1.328508379371007
2014,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1181.1,1569.1,1.328507323681314
2014,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,514.16,683.07,1.328516415123697
2014,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,740.87,984.24,1.328492178114919
2014,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4938.03,6560.17,1.3284994218342132
2014,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,2840.27,3773.3,1.328500459463361
2014,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",468.65,622.6,1.3284967459724741
2015,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",983.96,1091.71,1.1095064840034148
2015,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",684.03,758.93,1.1094981214274227
2015,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",588.63,653.09,1.1095085197832255
2015,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,548.44,608.5,1.1095106119174385
2015,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,330.83,367.06,1.1095124384124777
2015,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,762.32,845.8,1.1095078182390596
2015,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1254.27,1391.62,1.1095059277508033
2015,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,521.86,579.01,1.109512129689955
2015,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,854.55,948.14,1.109519630214733
2015,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",5182.22,5749.74,1.1095129114549362
2015,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,3090.19,3428.61,1.1095143017096036
2015,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",479.75,532.29,1.1095153725898905
2016,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",854.85,946.23,1.1068959466573083
2016,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",630.42,697.82,1.1069128517496274
2016,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",528.87,585.41,1.1069071794580898
2016,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,568.7,629.5,1.1069104976261648
2016,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,43.59,48.25,1.1069052534985087
2016,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,742.7,822.1,1.1069072303756564
2016,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1337.75,1480.76,1.1069033825453187
2016,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,565.36,625.8,1.1069053346540256
2016,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,930.38,1029.84,1.1069025559448826
2016,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4969.19,5500.41,1.106902734650919
2016,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,3012.7,3334.77,1.1069041059514722
2016,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",497.48,550.67,1.1069188711103963
2017,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",920.57,1039.95,1.1296805240231595
2017,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",578.1,653.07,1.129683445770628
2017,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",572.88,647.18,1.1296955732439602
2017,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,535.46,604.9,1.1296828894782056
2017,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,336.97,380.66,1.1296554589429326
2017,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,715.42,808.2,1.12968605853904
2017,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1313.09,1483.38,1.1296864647510836
2017,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,610.62,689.8,1.1296714814450886
2017,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,941.56,1063.67,1.129689026721611
2017,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",4885.89,5519.49,1.1296795466127971
2017,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,2808.2,3172.37,1.1296809344063814
2017,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",514.18,580.86,1.1296822124547825
2018,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1120.24,1322.96,1.1809612225951582
2018,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",712.55,841.49,1.1809557224054452
2018,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",536.1,633.11,1.180955045700429
2018,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,583.17,688.7,1.180959240015776
2018,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,300.28,354.61,1.180931130944452
2018,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,666.83,787.5,1.1809606646371638
2018,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1316.66,1554.91,1.1809502832925736
2018,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,614.97,726.26,1.1809681773094622
2018,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,1083.44,1279.5,1.1809606438750646
2018,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",5478.82,6470.23,1.1809531979513836
2018,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,3506.55,4141.07,1.1809527883532245
2018,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",534.14,630.8,1.1809637922642005
2019,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1244.81,1393.54,1.1194800812975474
2019,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",698.31,781.74,1.1194741590411137
2019,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",575.79,644.59,1.1194880077806146
2019,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,526.64,589.56,1.1194744037672792
2019,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,396.16,443.49,1.1194719305331178
2019,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,691.29,773.88,1.1194722909343402
2019,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1467.97,1643.36,1.1194779184860726
2019,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,706.16,790.53,1.1194771723122239
2019,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,791.99,886.62,1.1194838318665639
2019,Slovak Republic,SVK,Europe,J,"Manufacture of fabricated metal products, machinery and equipment",5887.42,6590.82,1.1194750841625023
2019,Slovak Republic,SVK,Europe,K,Manufacture of transport equipment,4456.89,4989.38,1.1194756882041064
2019,Slovak Republic,SVK,Europe,L,"Manufacture of furniture, other manufacturing",560.3,627.24,1.1194717115830806
2020,Slovak Republic,SVK,Europe,A,"Manufacture of food products, beverages and tobacco products",1306.79,1492.62,1.1422034144736337
2020,Slovak Republic,SVK,Europe,B,"Manufacture of textiles, wearing apparel, leather and related products",598.12,683.18,1.1422122650973048
2020,Slovak Republic,SVK,Europe,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",584.35,667.44,1.1421921793445708
2020,Slovak Republic,SVK,Europe,D,Manufacture of paper products and printing,448.66,512.46,1.1422012214148798
2020,Slovak Republic,SVK,Europe,E,Manufacture of coke and refined petroleum products,219.13,250.28,1.1421530598274996
2020,Slovak Republic,SVK,Europe,F,Manufacturing of chemicals and pharmaceutical products,631.13,720.88,1.142205250899181
2020,Slovak Republic,SVK,Europe,G,Manufacture of rubber and plastics products,1295.73,1479.98,1.1421978344253818
2020,Slovak Republic,SVK,Europe,H,Manufacture of other non-metallic mineral products,669.49,764.69,1.1421977923494004
2020,Slovak Republic,SVK,Europe,I,Manufacture of basic metals,709.28,810.14,1.1422005413940899
