ISO3,Country,Year,Ind Code,Industry,Value (LCU),Value (USD),Continent,Exchange Rate,Volatility,USD Growth
SVN,Slovenia,2004,D,Manufacture of paper products and printing,356.2,443.7,Europe,1.2456485120718697,0.12933801987749455,0.1485891793942531
SVN,Slovenia,2004,E,Manufacture of coke and refined petroleum products,0.65,0.81,Europe,1.2461538461538462,0.12933801987749455,-0.7862796833773087
SVN,Slovenia,2004,F,Manufacturing of chemicals and pharmaceutical products,982.22,1223.5,Europe,1.2456476145873634,0.12933801987749455,0.16258076776890906
SVN,Slovenia,2004,G,Manufacture of rubber and plastics products,388.73,484.22,Europe,1.2456460782548298,0.12933801987749455,0.24982577497870584
SVN,Slovenia,2004,H,Manufacture of other non-metallic mineral products,265.62,330.88,Europe,1.245689330622694,0.12933801987749455,0.14574604383808287
SVN,Slovenia,2004,I,Manufacture of basic metals,234.65,292.29,Europe,1.2456424461964628,0.12933801987749455,0.1439921722113504
SVN,Slovenia,2004,J,"Manufacture of fabricated metal products, machinery and equipment",1868.96,2328.07,Europe,1.2456499871586337,0.12933801987749455,0.15350351292697684
SVN,Slovenia,2004,K,Manufacture of transport equipment,333.54,415.47,Europe,1.2456377046231337,0.12933801987749455,0.2780153188347845
SVN,Slovenia,2004,L,"Manufacture of furniture, other manufacturing",297.65,370.76,Europe,1.2456240550982698,0.12933801987749455,0.10001483459427374
SVN,Slovenia,2005,A,"Manufacture of food products, beverages and tobacco products",473.98,589.42,Europe,1.2435545803620405,0.12933801987749455,-0.057124118183417893
SVN,Slovenia,2005,B,"Manufacture of textiles, wearing apparel, leather and related products",391.09,486.34,Europe,1.243550077987164,0.12933801987749455,-0.0142689205075196
SVN,Slovenia,2005,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",211.04,262.44,Europe,1.2435557240333586,0.12933801987749455,0.03079340141398279
SVN,Slovenia,2005,D,Manufacture of paper products and printing,348.76,433.7,Europe,1.2435485720839545,0.12933801987749455,-0.02253775073247688
SVN,Slovenia,2005,E,Manufacture of coke and refined petroleum products,1.12,1.39,Europe,1.2410714285714284,0.12933801987749455,0.7160493827160492
SVN,Slovenia,2005,F,Manufacturing of chemicals and pharmaceutical products,954.44,1186.9,Europe,1.2435564309961862,0.12933801987749455,-0.029914180629341924
SVN,Slovenia,2005,G,Manufacture of rubber and plastics products,383.42,476.8,Europe,1.2435449376662668,0.12933801987749455,-0.015323613233654165
SVN,Slovenia,2005,H,Manufacture of other non-metallic mineral products,273.95,340.68,Europe,1.2435845957291478,0.12933801987749455,0.029617988394584183
SVN,Slovenia,2005,I,Manufacture of basic metals,296.91,369.23,Europe,1.243575494257519,0.12933801987749455,0.2632317219200109
SVN,Slovenia,2005,J,"Manufacture of fabricated metal products, machinery and equipment",1904.04,2367.77,Europe,1.2435505556605955,0.12933801987749455,0.017052751850245018
SVN,Slovenia,2005,K,Manufacture of transport equipment,382.27,475.38,Europe,1.243571297773825,0.12933801987749455,0.14419813704960638
SVN,Slovenia,2005,L,"Manufacture of furniture, other manufacturing",296.77,369.05,Europe,1.2435556154597838,0.12933801987749455,-0.004612148020282647
SVN,Slovenia,2006,A,"Manufacture of food products, beverages and tobacco products",479.34,601.32,Europe,1.2544749029916136,0.12933801987749455,0.02018933867191497
SVN,Slovenia,2006,B,"Manufacture of textiles, wearing apparel, leather and related products",379.25,475.76,Europe,1.2544759393539882,0.12933801987749455,-0.02175432824772794
SVN,Slovenia,2006,C,"Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",231.7,290.66,Europe,1.2544669831678896,0.12933801987749455,0.10752934003962822
SVN,Slovenia,2006,D,Manufacture of paper products and printing,347.0,435.3,Europe,1.2544668587896255,0.12933801987749455,0.003689186073322581
SVN,Slovenia,2006,E,Manufacture of coke and refined petroleum products,2.32,2.92,Europe,1.2586206896551724,0.12933801987749455,1.100719424460432
